duration,time,P,T,T_new,Td,Td_new,RH,RH_new,U,V,WS,WD,dZ,dZ_new,geoALT,geoALT_new,LON,LAT,GPS_Z,q,q_new,rad
16.0,2021-09-05 14:00:43.000001,997.149843,32.5,29.076823949813843,24.96711091707524,23.521385078665002,64.6,72.03092730183108,-1.655521129373576,-0.7412440161189888,1.8138888888888889,65.88,2.8159360197932983,2.815936019791309,145.57539736211203,145.57539736211103,121.76451000000002,24.81713,147.8,19.101056867794156,17.524425679401517,1101.695242399251
17.0,2021-09-05 14:00:44.000001,996.887265,32.46,29.255777797698975,24.9810970002098,24.933101688362957,64.8,77.58760400920427,-2.7105556644163133,0.1344652049238365,2.713888888888889,92.83999999999996,2.350394832306705,2.3503948323086945,147.9257921944187,147.92579219441973,121.76449,24.81713,150.24,19.12209598808104,19.076859747008623,1101.6954674710755
18.0,2021-09-05 14:00:45.000001,996.583046,32.4,29.204415225982665,24.97597742169023,23.754688957776228,65.0,72.51333869823033,-3.3707656748252868,-0.2913472324633781,3.3833333333333333,85.06,2.7214406496381685,2.7214406496381685,150.6472328440569,150.6472328440579,121.76446000000001,24.81713,153.0,19.12219596327081,17.78201771200433,1101.695805078576
18.0,2021-09-05 14:00:45.000001,995.96,32.31,29.119071302413943,24.967954652979067,24.63411509086599,65.3,76.81919458288282,-3.1988129509732826,0.3638931650220891,3.219444444444444,96.49,5.577501907446305,5.57750190744531,156.22473475150318,156.2247347515032,121.76441000000001,24.81713,159.21,19.125163433180603,18.75728988371924,1101.696367757116
19.0,2021-09-05 14:00:46.000001,996.297265,32.36,28.980469093322753,24.989618395813714,23.785829449877067,65.2,73.59653359413113,-1.7025184364746326,-0.029717569850151962,1.7027777777777775,89.0,-3.0190482112193417,-3.019048211219342,153.20568654028386,153.20568654028386,121.76444,24.81713,155.44,19.14331521774753,17.821396849407993,1101.6960301500865
21.0,2021-09-05 14:00:48.000001,995.6125,32.25,29.016710996627808,24.936762156706532,23.974349396873606,65.4,74.27947323263567,-6.170063740476087,-0.7597748896263111,6.216666666666666,82.98000000000002,6.128455442773827,6.128455442773827,159.3341419830577,159.3341419830577,121.76436000000001,24.81713,161.96,19.096386749371888,18.03678627692163,1101.6969304348706
22.0,2021-09-05 14:00:49.000001,995.2869529999999,32.2,28.628845643997195,24.91499061471607,23.711816896218238,65.5,74.778131842795,-0.9617363344625656,-0.1220071876518182,0.9694444444444444,82.76999999999998,2.913857040417497,2.913857040418492,162.2479990234752,162.24799902347618,121.76433,24.81712000000001,164.48,19.077931179493266,17.761716737240153,1101.6973248023103
23.0,2021-09-05 14:00:50.000001,994.931171,32.17,28.93671099662781,24.91212539375336,23.96928561492949,65.6,74.60158334060944,-5.486387578212642,-1.163165559760003,5.6083333333333325,78.02999999999997,3.1887368058167738,3.1887368058167738,165.43673582929196,165.43673582929296,121.7643,24.81711,167.2,19.081547602447237,18.04398654344913,1101.6977191694884
24.0,2021-09-05 14:00:51.000001,994.5740619999999,32.1,28.867916440963747,24.87128944759641,23.926597613122617,65.7,74.70755992796765,-5.5503150190747865,-0.9796691512051344,5.636111111111113,79.99000000000002,3.1938363333555344,3.1938363333555344,168.6305721626475,168.6305721626485,121.76423999999999,24.8171,170.6,19.04207691627704,18.004515857278932,1101.6984511419137
25.0,2021-09-05 14:00:52.000001,994.163593,32.05,28.792342710494992,24.849360094377843,23.83701856818212,65.8,74.63244691944057,-3.9639424822025764,-0.9567818992476548,4.0777777777777775,76.43,3.676622737422264,3.676622737421269,172.30719490006973,172.30719490006976,121.7642,24.81709,174.02,19.025119932808675,17.915529521622457,1101.6989580433335
26.0,2021-09-05 14:00:53.000001,993.768125,32.04,28.78036693572998,24.814400447308035,23.800552046067676,65.7,74.52063920906558,-4.150024922792628,-1.6741917871618055,4.475,68.02999999999997,3.5504562136056848,3.5504562136056848,175.85765111367542,175.85765111367544,121.76416,24.81707,177.71,18.993031178739397,17.88344076755318,1101.6995217054414
27.0,2021-09-05 14:00:54.000001,993.296484,31.96,28.70036693572998,24.73854743288548,23.774267201518754,65.7,74.74886859977069,-6.2867918996312495,-0.8533597830767808,6.3444444444444414,82.26999999999998,4.220833626522904,4.220833626522904,180.07848474019838,180.07848474019835,121.7641,24.81707,181.78,18.916324040497503,17.864010355080328,1101.7001969142661
28.0,2021-09-05 14:00:55.000001,992.847968,31.91,28.632217798233032,24.74201059620039,23.724839399721862,65.9,74.82212862127409,-4.865496864306211,-1.6364752899257418,5.133333333333334,71.40999999999997,4.019792337110346,4.019792337109379,184.0982770773087,184.09827707730773,121.76405,24.81705,185.67,18.928887971950587,17.81929756076437,1101.7008731098238
29.0,2021-09-05 14:00:56.000001,992.371093,31.87,28.589048023223878,24.729446989032134,24.48692016037662,66.0,78.52061756943142,-6.8598037146770015,1.5145025573116857,7.025,102.45,4.277772184340819,4.277772184341785,188.3760492616495,188.3760492616495,121.76398999999999,24.81705,190.13,18.92385925945649,18.662476739257666,1101.701548316683
29.0,2021-09-05 14:00:56.000001,991.489218,31.78,28.53992202758789,24.719945445457736,24.413257844882587,66.3,78.39842790943479,-3.2556564532116203,0.7894308447619277,3.35,103.63,7.908866895707347,7.908866895706353,196.28491615735686,196.28491615735587,121.76392,24.81704,197.48,18.93013504965164,18.597114243339078,1101.7023928178585
30.0,2021-09-05 14:00:57.000001,991.899531,31.84,28.59992202758789,24.70098511754351,24.37670114704465,66.0,77.95490382016806,-3.638364616729648,0.21042391587386028,3.644444444444444,93.31,-3.675330291818199,-3.675330291817204,192.60958586553863,192.60958586553866,121.76395,24.81704,194.38,18.900750167124688,18.54848349785131,1101.7020552152028
32.0,2021-09-05 14:00:59.000001,991.0789060000001,31.74,28.46221779823303,24.732382745550627,23.716156319785174,66.5,75.5249998124271,-4.193301082410642,-0.7726412421323774,4.263888888888888,79.56,7.35645227554798,7.356452275546985,199.9660381410866,199.96603814108565,121.76388,24.81703,200.65,18.95213737007409,17.842546958887873,1101.7028997155642
33.0,2021-09-05 14:01:00.000001,990.648906,31.72,28.44221779823303,24.73854084500589,23.72305142159069,66.6,75.64422446558768,-4.453027025839028,-1.0493690042817128,4.574999999999998,76.74000000000002,3.8649076061169865,3.8649076061179812,203.83094574720363,203.83094574720363,121.76383999999999,24.81702,204.39,18.967384707139864,17.857794295953646,1101.7034066128065
33.0,2021-09-05 14:01:00.000001,989.795156,31.65,28.392098808288573,24.722230695453987,23.691337155623245,66.8,75.72022437968083,-4.396813346549755,-0.5227317141561737,4.427777777777777,83.22000000000003,7.667294887140912,7.667294887140912,211.4982406343445,211.49824063434454,121.76377,24.816999999999997,213.13,18.96541434650134,17.839338005825986,1101.7043078721786
